FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
111001;0000;;7,62069;;
111101;0000;;6,53751;;
111201;0000;;7,17893;4,07457;
120101;0000;;6,67678;8,68247;
120201;0000;;6,86886;7,11701;
120301;0000;;5,90622;7,53363;
120401;0000;;5,79279;7,1032;
120501;0000;;6,87566;3,51829;
120601;0000;;6,20967;;
120701;0000;;6,56549;6,81565;
120801;0000;;5,06739;5,88925;
120901;0000;;5,25528;;
121001;0000;;6,32054;;
121101;0000;;6,43482;;
121201;0000;;9,26291;;
130101;0000;;8,1453;;
130201;0000;;9,90779;;
130301;0000;;9,01607;;
130401;0000;;13,3875;;
130501;0000;;11,6667;;
130601;0000;;9,83185;;
130701;0000;;9,33969;;
130801;0000;;9,16869;;
130901;0000;;9,92758;;
131001;0000;;8,55543;;
131101;0000;;7,64562;;
131201;0000;;6,43256;;
140101;0000;;7,67545;;
140201;0000;;9,67677;;
140301;0000;;8,66433;;
140401;0000;;11,9617;;
140501;0000;;14,2017;11,5794;
140601;0000;;4,68557;;
140701;0000;;7,96781;;
140801;0000;;10,0361;;
140901;0000;;4,94043;;
141001;0000;;9,11128;;
141101;0000;;11,2017;;
141201;0000;;7,07038;;
150101;0000;;4,87409;;
150201;0000;;4,56852;6,2424;
150301;0000;;6,52191;;
150401;0000;;5,4701;;
150501;0000;;8,34595;10,6178;
150601;0000;;8,04689;7,57932;
150701;0000;;6,59466;;
150801;0000;;6,78498;;
150901;0000;;6,83527;;
151001;0000;;4,66734;;
151101;0000;;6,56738;5,82652;
151201;0000;;6,77931;8,38561;
160101;0000;;7,81915;;
160201;0000;;6,95143;5,39679;
160301;0000;;6,43441;;
160401;0000;;4,55508;;
160501;0000;;6,28738;;
160601;0000;;5,26585;5,62145;
160701;0000;;6,47775;;
160801;0000;;7,82086;;
160901;0000;;5,84668;;
161001;0000;;5,53644;;
161101;0000;;6,8406;6,38849;
161201;0000;;;6,32146;
170101;0000;;;4,89948;
170201;0000;;;7,49092;
170301;0000;;;6,2914;
170401;0000;;;6,67969;
170501;0000;;;5,35161;
170601;0000;;;4,65;
170701;0000;;;4,84367;
170801;0000;;;4,67806;
170901;0000;;;6,647;
171001;0000;;;5,88129;
171101;0000;;;6,95133;
171201;0000;;;5,82645;
180101;0000;;;4,50258;
180201;0000;;;8,32393;
180301;0000;;;4,96742;
180401;0000;;;6,86333;
180501;0000;;;7,06774;
180601;0000;;;6,55667;
180701;0000;;;4,83742;
180801;0000;;;4,69065;
180901;0000;;;4,967;
181001;0000;;;5,10654;
